ID,monthlyRent(us_dollar)
Test_3815,156.90663
Test_3816,144.31635
Test_3817,464.78238
Test_3818,391.09793
Test_3819,260.66028
Test_3820,356.19205
Test_3821,174.89389
Test_3822,805.77075
Test_3823,212.3638
Test_3824,440.8465
Test_3825,760.87726
Test_3826,409.4741
Test_3827,97.63702
Test_3828,331.21628
Test_3829,308.54016
Test_3830,399.40665
Test_3831,509.9225
Test_3832,75.95652
Test_3833,138.34264
Test_3834,87.76523
Test_3835,183.95474
Test_3836,105.83242
Test_3837,85.21525
Test_3838,440.14624
Test_3839,198.19955
Test_3840,376.99292
Test_3841,419.51593
Test_3842,113.73137
Test_3843,113.22618
Test_3844,195.38144
Test_3845,351.27753
Test_3846,725.877
Test_3847,245.3271
Test_3848,357.09607
Test_3849,76.296555
Test_3850,168.76108
Test_3851,113.08396
Test_3852,137.36082
Test_3853,391.3433
Test_3854,441.68097
Test_3855,646.0531
Test_3856,232.59364
Test_3857,391.85934
Test_3858,435.71036
Test_3859,226.97668
Test_3860,386.44153
Test_3861,152.50903
Test_3862,153.70148
Test_3863,104.004845
Test_3864,177.50563
Test_3865,341.01337
Test_3866,244.99205
Test_3867,578.2779
Test_3868,307.39728
Test_3869,472.54645
Test_3870,297.85825
Test_3871,240.56364
Test_3872,168.11086
Test_3873,454.59286
Test_3874,146.60612
Test_3875,377.0342
Test_3876,375.20267
Test_3877,340.6369
Test_3878,409.7853
Test_3879,388.82358
Test_3880,539.61487
Test_3881,206.33707
Test_3882,403.59225
Test_3883,508.02386
Test_3884,293.1687
Test_3885,415.31357
Test_3886,150.52643
Test_3887,335.2299
Test_3888,376.41135
Test_3889,81.15914
Test_3890,167.49927
Test_3891,164.96861
Test_3892,78.56671
Test_3893,525.21954
Test_3894,173.03079
Test_3895,310.73132
Test_3896,869.07263
Test_3897,259.62857
Test_3898,197.65872
Test_3899,349.90503
Test_3900,192.2324
Test_3901,212.43431
Test_3902,237.5272
Test_3903,403.7364
Test_3904,412.5409
Test_3905,376.57196
Test_3906,193.17816
Test_3907,267.18323
Test_3908,315.23984
Test_3909,551.0056
Test_3910,204.33952
Test_3911,252.93822
Test_3912,155.13037
Test_3913,381.1987
Test_3914,163.77382
Test_3915,379.5369
Test_3916,348.93365
Test_3917,408.13312
Test_3918,199.48207
Test_3919,506.90976
Test_3920,171.75644
Test_3921,327.32343
Test_3922,284.2588
Test_3923,485.19034
Test_3924,156.21239
Test_3925,493.73026
Test_3926,454.60037
Test_3927,115.87185
Test_3928,264.248
Test_3929,720.86554
Test_3930,172.88968
Test_3931,567.0666
Test_3932,98.44927
Test_3933,122.838554
Test_3934,313.18848
Test_3935,173.19106
Test_3936,110.895134
Test_3937,203.83539
Test_3938,186.85284
Test_3939,312.19095
Test_3940,399.09943
Test_3941,1005.2352
Test_3942,282.29382
Test_3943,119.25838
Test_3944,262.54572
Test_3945,121.391464
Test_3946,331.194
Test_3947,219.77632
Test_3948,488.3867
Test_3949,132.56635
Test_3950,192.73256
Test_3951,143.59964
Test_3952,106.883415
Test_3953,257.32022
Test_3954,382.75143
Test_3955,454.2976
Test_3956,252.27605
Test_3957,263.7997
Test_3958,231.37746
Test_3959,491.01358
Test_3960,421.69016
Test_3961,260.86685
Test_3962,171.4005
Test_3963,476.69788
Test_3964,340.09784
Test_3965,356.82526
Test_3966,766.833
Test_3967,228.58212
Test_3968,1205.9663
Test_3969,101.972694
Test_3970,165.5925
Test_3971,874.0731
Test_3972,617.693
Test_3973,954.782
Test_3974,614.68665
Test_3975,358.9693
Test_3976,303.24774
Test_3977,1246.871
Test_3978,123.01227
Test_3979,161.61638
Test_3980,479.35794
Test_3981,106.61133
Test_3982,163.8062
Test_3983,269.01944
Test_3984,54.6082
Test_3985,476.18182
Test_3986,449.72964
Test_3987,384.41406
Test_3988,112.00628
Test_3989,149.1821
Test_3990,167.68683
Test_3991,251.6254
Test_3992,113.15449
Test_3993,102.50318
Test_3994,237.05373
Test_3995,343.42746
Test_3996,953.14514
Test_3997,147.76517
Test_3998,341.87335
Test_3999,138.60077
Test_4000,190.48273
Test_4001,418.9057
Test_4002,164.86362
Test_4003,250.23888
Test_4004,134.14514
Test_4005,126.43748
Test_4006,136.09123
Test_4007,152.0467
Test_4008,285.32715
Test_4009,315.47675
Test_4010,161.57106
Test_4011,360.19385
Test_4012,675.5901
Test_4013,305.30197
Test_4014,184.08685
Test_4015,271.7344
Test_4016,140.6906
Test_4017,344.14603
Test_4018,588.63617
Test_4019,379.06274
Test_4020,154.39584
Test_4021,62.402756
Test_4022,335.3261
Test_4023,157.0133
Test_4024,684.6727
Test_4025,811.8478
Test_4026,403.45145
Test_4027,77.98938
Test_4028,341.81046
Test_4029,1030.671
Test_4030,103.81817
Test_4031,407.16776
Test_4032,999.1312
Test_4033,360.7982
Test_4034,336.92017
Test_4035,388.25827
Test_4036,173.25725
Test_4037,185.23285
Test_4038,223.00516
Test_4039,354.27005
Test_4040,108.38252
Test_4041,163.49672
Test_4042,313.73004
Test_4043,154.52058
Test_4044,375.3271
Test_4045,190.3122
Test_4046,203.36623
Test_4047,246.50986
Test_4048,336.7742
Test_4049,190.38055
Test_4050,265.04105
Test_4051,283.24643
Test_4052,460.708
Test_4053,425.19095
Test_4054,293.7665
Test_4055,246.87747
Test_4056,390.6695
Test_4057,440.677
Test_4058,93.19464
Test_4059,93.357895
Test_4060,174.89389
Test_4061,526.0573
Test_4062,410.20773
Test_4063,652.32196
Test_4064,407.9885
Test_4065,341.80008
Test_4066,158.1708
Test_4067,237.92014
Test_4068,209.47578
Test_4069,393.76785
Test_4070,283.61688
Test_4071,234.14969
Test_4072,167.21684
Test_4073,357.85007
Test_4074,154.47343
Test_4075,249.09012
Test_4076,292.60217
Test_4077,184.42528
Test_4078,356.0576
Test_4079,167.21681
Test_4080,181.64122
Test_4081,264.37662
Test_4082,121.861786
Test_4083,116.37525
Test_4084,380.67908
Test_4085,394.53583
Test_4086,179.67471
Test_4087,156.79013
Test_4088,275.79068
Test_4089,287.86087
Test_4090,298.8786
Test_4091,204.58296
Test_4092,543.9985
Test_4093,239.13585
Test_4094,518.2729
Test_4095,779.9933
Test_4096,244.66696
Test_4097,243.95992
Test_4098,175.94994
Test_4099,169.64285
Test_4100,221.01732
Test_4101,956.7507
Test_4102,155.19632
Test_4103,183.59824
Test_4104,132.21477
Test_4105,491.68048
Test_4106,496.48425
Test_4107,946.4905
Test_4108,103.044044
Test_4109,313.96515
Test_4110,140.15262
Test_4111,190.88068
Test_4112,386.83286
Test_4113,131.89038
Test_4114,128.10446
Test_4115,413.11356
Test_4116,223.14934
Test_4117,434.30258
Test_4118,221.27873
Test_4119,900.2238
Test_4120,673.82947
Test_4121,168.10075
Test_4122,856.0008
Test_4123,414.3314
Test_4124,99.9829
Test_4125,318.9994
Test_4126,328.86237
Test_4127,354.8022
Test_4128,159.1704
Test_4129,533.0994
Test_4130,536.8918
Test_4131,96.359375
Test_4132,286.01733
Test_4133,373.78134
Test_4134,289.65
Test_4135,93.83824
Test_4136,147.11588
Test_4137,261.0215
Test_4138,229.86784
Test_4139,253.46138
Test_4140,401.38443
Test_4141,269.54773
Test_4142,148.18953
Test_4143,490.833
Test_4144,174.16801
Test_4145,309.1464
Test_4146,770.64453
Test_4147,356.35828
Test_4148,304.83896
Test_4149,358.3457
Test_4150,202.97447
Test_4151,1221.322
Test_4152,222.69978
Test_4153,548.7406
Test_4154,386.10577
Test_4155,278.4224
Test_4156,380.99524
Test_4157,212.09775
Test_4158,272.31134
Test_4159,283.52335
Test_4160,563.61005
Test_4161,459.9808
Test_4162,154.72533
Test_4163,299.66476
Test_4164,335.10876
Test_4165,316.93646
Test_4166,514.03485
Test_4167,102.95589
Test_4168,261.4551
Test_4169,712.0963
Test_4170,333.64227
Test_4171,171.08032
Test_4172,138.10736
Test_4173,75.06929
Test_4174,113.74812
Test_4175,393.37778
Test_4176,326.62213
Test_4177,1096.1584
Test_4178,358.17297
Test_4179,163.62177
Test_4180,98.18826
Test_4181,183.16994
Test_4182,247.19283
Test_4183,114.21369
Test_4184,429.40256
Test_4185,205.42062
Test_4186,113.39746
Test_4187,185.59021
Test_4188,105.37685
Test_4189,396.96893
Test_4190,105.682884
Test_4191,637.07355
Test_4192,362.7725
Test_4193,426.45975
Test_4194,282.75714
Test_4195,401.18048
Test_4196,139.11627
Test_4197,215.8316
Test_4198,209.87453
Test_4199,496.55835
Test_4200,284.782
Test_4201,356.43735
Test_4202,249.01433
Test_4203,220.99039
Test_4204,140.04788
Test_4205,295.6217
Test_4206,152.5582
Test_4207,123.18197
Test_4208,181.68524
Test_4209,244.62044
Test_4210,358.4227
Test_4211,400.62305
Test_4212,191.38098
Test_4213,611.45245
Test_4214,960.87006
Test_4215,1074.0071
Test_4216,768.42126
Test_4217,335.54318
Test_4218,167.50293
Test_4219,194.19843
Test_4220,142.73741
Test_4221,147.09068
Test_4222,176.59198
Test_4223,539.75433
Test_4224,288.3036
Test_4225,995.13916
Test_4226,402.08115
Test_4227,237.04741
Test_4228,200.26666
Test_4229,397.05548
Test_4230,397.90796
Test_4231,227.25433
Test_4232,148.9492
Test_4233,634.78546
Test_4234,358.9655
Test_4235,595.50726
Test_4236,181.83344
Test_4237,355.99597
Test_4238,521.5197
Test_4239,196.37582
Test_4240,275.5049
Test_4241,483.33414
Test_4242,126.53698
Test_4243,188.70642
Test_4244,901.2951
Test_4245,225.38654
Test_4246,998.30853
Test_4247,111.47887
Test_4248,262.9113
Test_4249,533.73267
Test_4250,408.16827
Test_4251,317.29956
Test_4252,138.64941
Test_4253,296.7348
Test_4254,234.78984
Test_4255,136.93465
Test_4256,173.86899
Test_4257,869.45374
Test_4258,114.232605
Test_4259,421.70724
Test_4260,259.59778
Test_4261,97.14202
Test_4262,180.56578
Test_4263,592.3959
Test_4264,161.57106
Test_4265,255.66577
Test_4266,355.0991
Test_4267,396.86426
Test_4268,376.1159
Test_4269,356.61725
Test_4270,48.659958
Test_4271,336.6817
Test_4272,336.90543
Test_4273,138.54369
Test_4274,162.58206
Test_4275,111.29804
Test_4276,792.7436
Test_4277,372.9073
Test_4278,400.41446
Test_4279,123.94776
Test_4280,142.09787
Test_4281,273.71066
Test_4282,385.29163
Test_4283,601.6093
Test_4284,279.12314
Test_4285,448.2164
Test_4286,267.46738
Test_4287,142.01207
Test_4288,147.36935
Test_4289,195.69905
Test_4290,188.31313
Test_4291,243.58276
Test_4292,389.55222
Test_4293,912.68915
Test_4294,164.21577
Test_4295,373.6796
Test_4296,114.02133
Test_4297,335.6103
Test_4298,134.64839
Test_4299,386.67508
Test_4300,212.4753
Test_4301,107.34665
Test_4302,433.06464
Test_4303,991.3845
Test_4304,130.9691
Test_4305,184.19156
Test_4306,136.43091
Test_4307,172.53731
Test_4308,657.5909
Test_4309,182.32585
Test_4310,136.60666
Test_4311,692.8467
Test_4312,339.96286
Test_4313,167.68683
Test_4314,211.11787
Test_4315,160.8596
Test_4316,197.05789
Test_4317,99.025375
Test_4318,251.97554
Test_4319,201.88176
Test_4320,88.08144
Test_4321,140.04373
Test_4322,245.62836
Test_4323,1170.1707
Test_4324,363.51108
Test_4325,385.07822
Test_4326,221.04126
Test_4327,167.21681
Test_4328,338.97092
Test_4329,163.41324
Test_4330,371.49985
Test_4331,304.19864
Test_4332,198.00157
Test_4333,645.77576
Test_4334,336.0456
Test_4335,422.5165
Test_4336,221.99416
Test_4337,349.4212
Test_4338,253.64374
Test_4339,896.78485
Test_4340,121.49094
Test_4341,154.1566
Test_4342,287.63937
Test_4343,274.0028
Test_4344,174.89389
Test_4345,125.66792
Test_4346,407.93372
Test_4347,299.66476
Test_4348,410.07407
Test_4349,363.30392
Test_4350,171.75998
Test_4351,434.83234
Test_4352,241.25005
Test_4353,251.12982
Test_4354,177.24953
Test_4355,499.89825
Test_4356,915.4977
Test_4357,897.1621
Test_4358,119.97355
Test_4359,544.65466
Test_4360,207.9395
Test_4361,565.03894
Test_4362,400.77405
Test_4363,656.8737
Test_4364,307.04572
Test_4365,156.93207
Test_4366,384.89713
Test_4367,169.43863
Test_4368,310.845
Test_4369,278.26938
Test_4370,264.55392
Test_4371,692.8467
Test_4372,366.49017
Test_4373,388.92654
Test_4374,204.09145
Test_4375,495.46817
Test_4376,90.60203
Test_4377,121.33614
Test_4378,518.33844
Test_4379,190.38055
Test_4380,466.09238
Test_4381,217.121
Test_4382,166.3533
Test_4383,705.4065
Test_4384,785.9097
Test_4385,241.31813
Test_4386,341.45145
Test_4387,353.48523
Test_4388,327.82947
Test_4389,197.72292
Test_4390,286.01614
Test_4391,87.72214
Test_4392,407.46133
Test_4393,318.949
Test_4394,231.84348
Test_4395,315.81412
Test_4396,372.21387
Test_4397,193.55437
Test_4398,722.54376
Test_4399,151.51697
Test_4400,158.479
Test_4401,979.36414
Test_4402,240.25598
Test_4403,381.8213
Test_4404,285.65506
Test_4405,160.54343
Test_4406,488.5053
Test_4407,206.61873
Test_4408,506.90976
Test_4409,403.9296
Test_4410,503.6669
Test_4411,149.3228
Test_4412,817.59143
Test_4413,231.05917
Test_4414,1023.0096
Test_4415,167.28343
Test_4416,789.7386
Test_4417,654.9027
Test_4418,323.1545
Test_4419,505.53323
Test_4420,361.02188
Test_4421,348.30075
Test_4422,447.86847
Test_4423,259.95602
Test_4424,1017.9291
Test_4425,237.83551
Test_4426,456.1768
Test_4427,346.68552
Test_4428,191.21965
Test_4429,728.84503
Test_4430,271.97803
Test_4431,279.22644
Test_4432,276.02383
Test_4433,367.896
Test_4434,399.44843
Test_4435,381.6944
Test_4436,170.14438
Test_4437,587.4017
Test_4438,276.7384
Test_4439,349.29718
Test_4440,197.48672
Test_4441,303.9632
Test_4442,240.14836
Test_4443,183.75336
Test_4444,323.0718
Test_4445,157.9474
Test_4446,124.41915
Test_4447,148.25597
Test_4448,132.66136
Test_4449,186.70189
Test_4450,174.56093
Test_4451,379.2992
Test_4452,225.98228
Test_4453,159.81845
Test_4454,254.95488
Test_4455,94.91498
Test_4456,297.96045
Test_4457,220.63184
Test_4458,292.90717
Test_4459,183.49686
Test_4460,508.27747
Test_4461,436.18015
Test_4462,140.8615
Test_4463,331.54492
Test_4464,138.21123
Test_4465,119.853004
Test_4466,399.78113
Test_4467,186.31355
Test_4468,418.1354
Test_4469,421.53226
Test_4470,171.44884
Test_4471,709.1901
Test_4472,344.7916
Test_4473,604.1249
Test_4474,317.04132
Test_4475,414.28796
Test_4476,309.23798
Test_4477,72.616
Test_4478,365.28113
Test_4479,266.9709
Test_4480,359.55658
Test_4481,164.05002
Test_4482,655.1764
Test_4483,123.6795
Test_4484,788.3321
Test_4485,211.75967
Test_4486,331.7237
Test_4487,356.9232
Test_4488,114.84548
Test_4489,109.527214
Test_4490,360.35034
Test_4491,266.8811
Test_4492,394.96286
Test_4493,153.40253
Test_4494,149.9986
Test_4495,144.44368
Test_4496,326.58173
Test_4497,347.60007
Test_4498,999.6873
Test_4499,367.04834
Test_4500,79.29703
Test_4501,211.81001
Test_4502,1035.446
Test_4503,666.7067
Test_4504,141.51695
Test_4505,223.34741
Test_4506,140.56496
Test_4507,455.7072
Test_4508,95.32995
Test_4509,205.72334
Test_4510,246.36217
Test_4511,142.82126
Test_4512,201.30063
Test_4513,801.27014
Test_4514,145.3009
Test_4515,258.8295
Test_4516,254.69885
Test_4517,215.88792
Test_4518,113.69506
Test_4519,1038.3752
Test_4520,129.05576
Test_4521,1009.36914
Test_4522,505.1584
Test_4523,206.85413
Test_4524,286.36493
Test_4525,75.87745
Test_4526,189.6872
Test_4527,368.94492
Test_4528,315.17062
Test_4529,497.59216
Test_4530,166.13234
Test_4531,171.12216
Test_4532,392.44608
Test_4533,301.4084
Test_4534,432.05276
Test_4535,523.38544
Test_4536,567.9962
Test_4537,442.62534
Test_4538,159.10559
Test_4539,220.09784
Test_4540,99.69257
Test_4541,273.3573
Test_4542,256.9756
Test_4543,277.45166
Test_4544,333.13544
Test_4545,273.63126
Test_4546,85.083435
Test_4547,109.81152
Test_4548,547.0277
Test_4549,746.87256
Test_4550,290.1934
Test_4551,310.77603
Test_4552,109.1845
Test_4553,634.05444
Test_4554,367.41443
Test_4555,315.90265
Test_4556,156.76619
Test_4557,468.81857
Test_4558,983.61475
Test_4559,367.24066
Test_4560,364.53146
Test_4561,488.77893
Test_4562,287.79343
Test_4563,234.01566
Test_4564,287.5002
Test_4565,285.05014
Test_4566,196.77953
Test_4567,225.16687
Test_4568,422.4418
Test_4569,102.94078
Test_4570,458.38785
Test_4571,155.55309
Test_4572,155.55309
Test_4573,751.5433
Test_4574,168.89749
Test_4575,157.32028
Test_4576,195.74873
Test_4577,259.95602
Test_4578,139.20277
Test_4579,127.50806
Test_4580,363.30392
Test_4581,693.6904
Test_4582,382.2806
Test_4583,552.69543
Test_4584,120.644775
Test_4585,236.1618
Test_4586,342.04602
Test_4587,248.13612
Test_4588,395.06293
Test_4589,248.39316
Test_4590,235.66464
Test_4591,120.92624
Test_4592,138.00159
Test_4593,301.213
Test_4594,278.32013
Test_4595,102.84575
Test_4596,104.9701
Test_4597,351.27753
Test_4598,123.30935
Test_4599,221.9525
Test_4600,171.82085
Test_4601,173.75623
Test_4602,274.68533
Test_4603,718.15643
Test_4604,194.4716
Test_4605,324.38556
Test_4606,174.89389
Test_4607,395.46185
Test_4608,614.5526
Test_4609,793.4102
Test_4610,372.56854
Test_4611,304.6154
Test_4612,353.35007
Test_4613,151.39838
Test_4614,154.0808
Test_4615,204.935
Test_4616,117.71678
Test_4617,1186.9364
Test_4618,94.76926
Test_4619,341.7759
Test_4620,180.51083
Test_4621,250.17653
Test_4622,388.12173
Test_4623,142.20114
Test_4624,514.0869
Test_4625,324.38556
Test_4626,172.09337
Test_4627,250.63673
Test_4628,320.4093
Test_4629,618.2014
Test_4630,206.5699
Test_4631,403.59738
Test_4632,368.09747
Test_4633,184.32367
Test_4634,130.63289
Test_4635,171.84657
Test_4636,164.19673
Test_4637,530.7239
Test_4638,164.32318
Test_4639,255.88599
Test_4640,205.06961
Test_4641,281.71655
Test_4642,149.0446
Test_4643,357.057
Test_4644,247.38751
Test_4645,783.12494
Test_4646,212.8548
Test_4647,181.83496
Test_4648,458.1138
Test_4649,277.31287
Test_4650,134.77625
Test_4651,566.3522
Test_4652,279.54163
Test_4653,357.35043
Test_4654,307.50888
Test_4655,361.1053
Test_4656,233.0835
Test_4657,200.26636
Test_4658,256.59082
Test_4659,592.05945
Test_4660,293.95508
Test_4661,82.53132
Test_4662,1019.7519
Test_4663,236.42113
Test_4664,100.80918
Test_4665,113.14937
Test_4666,419.72733
Test_4667,418.96497
Test_4668,344.39685
Test_4669,572.3911
Test_4670,183.44702
Test_4671,119.65652
Test_4672,385.44516
Test_4673,299.10345
Test_4674,250.59775
Test_4675,169.70192
Test_4676,443.99606
Test_4677,353.1443
Test_4678,413.776
Test_4679,180.06146
Test_4680,159.15741
Test_4681,177.53123
Test_4682,332.68396
Test_4683,715.39484
Test_4684,482.60028
Test_4685,381.38547
Test_4686,404.08783
Test_4687,170.99944
Test_4688,146.96048
Test_4689,204.01755
Test_4690,211.62318
Test_4691,381.17145
Test_4692,415.80316
Test_4693,260.73065
Test_4694,223.32515
Test_4695,324.18124
Test_4696,221.72496
Test_4697,298.6015
Test_4698,131.293
Test_4699,255.53876
Test_4700,378.66528
Test_4701,397.79395
Test_4702,131.10892
Test_4703,179.92375
Test_4704,438.23956
Test_4705,204.3941
Test_4706,98.7493
Test_4707,73.88823
Test_4708,121.3167
Test_4709,201.90802
Test_4710,368.90576
Test_4711,158.47939
Test_4712,155.18697
Test_4713,185.95233
Test_4714,423.5492
Test_4715,171.88715
Test_4716,549.9236
Test_4717,161.30035
Test_4718,187.20483
Test_4719,432.829
Test_4720,1078.8346
Test_4721,199.10039
Test_4722,209.11424
Test_4723,161.17413
Test_4724,336.6817
Test_4725,192.0612
Test_4726,492.9641
Test_4727,166.13876
Test_4728,460.6419
Test_4729,168.43839
Test_4730,130.68895
Test_4731,392.55017
Test_4732,218.77583
Test_4733,312.71243
Test_4734,833.4201
Test_4735,102.554985
Test_4736,461.1946
Test_4737,195.1299
Test_4738,1022.3485
Test_4739,375.153
Test_4740,509.37357
Test_4741,585.8399
Test_4742,286.04337
Test_4743,253.5021
Test_4744,463.31973
Test_4745,421.25662
Test_4746,145.13356
Test_4747,110.68657
Test_4748,187.4119
Test_4749,100.12374
Test_4750,265.97424
Test_4751,474.36627
Test_4752,196.49033
Test_4753,102.88138
Test_4754,122.580154
Test_4755,609.6051
Test_4756,1029.5846
Test_4757,213.63074
Test_4758,909.1166
Test_4759,158.27696
Test_4760,219.77179
Test_4761,373.21606
Test_4762,431.4529
Test_4763,109.41731
Test_4764,137.691
Test_4765,153.72574
Test_4766,573.05756
Test_4767,135.17297
Test_4768,402.78857
Test_4769,500.66727
Test_4770,878.8177
Test_4771,278.00342
Test_4772,195.40912
Test_4773,613.36536
Test_4774,156.30492
Test_4775,204.76427
Test_4776,94.10692
Test_4777,165.10022
Test_4778,374.78015
Test_4779,176.18976
Test_4780,186.41948
Test_4781,103.522804
Test_4782,159.37297
Test_4783,136.43091
Test_4784,1170.2341
Test_4785,84.128174
Test_4786,428.0416
Test_4787,574.85565
Test_4788,107.21558
Test_4789,310.61023
Test_4790,983.8725
Test_4791,134.46362
Test_4792,258.17035
Test_4793,174.1948
Test_4794,156.70706
Test_4795,337.40454
Test_4796,560.49347
Test_4797,148.25243
Test_4798,181.68524
Test_4799,161.01787
Test_4800,427.84793
Test_4801,193.5241
Test_4802,145.64018
Test_4803,852.1688
Test_4804,399.09943
Test_4805,392.81857
Test_4806,236.54495
Test_4807,616.54034
Test_4808,191.57227
Test_4809,107.272705
Test_4810,317.93918
Test_4811,172.51787
Test_4812,324.57147
Test_4813,163.54625
Test_4814,149.8379
Test_4815,153.26868
Test_4816,276.9871
Test_4817,964.816
Test_4818,309.6515
Test_4819,244.26823
Test_4820,878.8177
Test_4821,545.3438
Test_4822,884.56665
Test_4823,429.19104
Test_4824,429.2319
Test_4825,267.7722
Test_4826,613.04095
Test_4827,300.13306
Test_4828,208.32376
Test_4829,171.63173
Test_4830,330.07263
Test_4831,184.32367
Test_4832,372.43945
Test_4833,151.08661
Test_4834,394.41345
Test_4835,236.99811
Test_4836,368.99402
Test_4837,126.04311
Test_4838,139.41397
Test_4839,121.60608
Test_4840,228.57079
Test_4841,218.3147
Test_4842,122.81522
Test_4843,310.82196
Test_4844,75.14212
Test_4845,282.4547
Test_4846,223.34741
Test_4847,382.62842
Test_4848,173.7577
Test_4849,342.865
Test_4850,190.61734
Test_4851,213.89888
Test_4852,523.6282
Test_4853,299.187
Test_4854,654.5892
Test_4855,876.1986
Test_4856,127.09596
Test_4857,1200.4729
Test_4858,374.91696
Test_4859,369.22058
Test_4860,111.81243
Test_4861,151.58684
Test_4862,278.59354
Test_4863,189.41426
Test_4864,340.73108
Test_4865,227.2307
Test_4866,450.03134
Test_4867,291.33347
Test_4868,282.17255
Test_4869,372.37692
Test_4870,169.33713
Test_4871,398.63458
Test_4872,90.23515
Test_4873,388.45795
Test_4874,65.48124
Test_4875,414.69952
Test_4876,234.76118
Test_4877,179.46965
Test_4878,500.7749
Test_4879,131.25749
Test_4880,628.7199
Test_4881,135.09406
Test_4882,217.92216
Test_4883,111.49824
Test_4884,265.42886
Test_4885,214.59856
Test_4886,166.01779
Test_4887,194.1266
Test_4888,267.3107
Test_4889,203.11432
Test_4890,153.43837
Test_4891,456.6357
Test_4892,472.4476
Test_4893,128.7437
Test_4894,384.3833
Test_4895,135.48164
Test_4896,792.33954
Test_4897,837.9583
Test_4898,77.49988
Test_4899,502.5491
Test_4900,274.55157
Test_4901,739.9603
Test_4902,135.08005
Test_4903,147.07257
Test_4904,80.46584
Test_4905,243.60074
Test_4906,714.14404
Test_4907,245.53534
Test_4908,133.30841
Test_4909,609.6051
Test_4910,73.46557
Test_4911,251.10205
Test_4912,441.1916
Test_4913,308.39178
Test_4914,110.27299
Test_4915,192.96858
Test_4916,243.48213
Test_4917,116.80742
Test_4918,165.39848
Test_4919,749.87634
Test_4920,1121.1613
Test_4921,169.93399
Test_4922,145.00676
Test_4923,317.04077
Test_4924,379.87436
Test_4925,203.08588
Test_4926,128.68565
Test_4927,634.0655
Test_4928,341.6579
Test_4929,458.78625
Test_4930,354.63315
Test_4931,123.03397
Test_4932,824.0387
Test_4933,1048.5826
Test_4934,163.67032
Test_4935,184.49225
Test_4936,257.15936
Test_4937,228.26598
Test_4938,471.94492
Test_4939,514.0869
Test_4940,354.2741
Test_4941,268.6172
Test_4942,195.75359
Test_4943,137.69556
Test_4944,352.81827
Test_4945,110.65527
Test_4946,702.8943
Test_4947,237.6918
Test_4948,88.40376
Test_4949,179.59427
Test_4950,712.78613
Test_4951,218.28284
Test_4952,147.17468
Test_4953,164.46097
Test_4954,119.47692
Test_4955,241.16728
Test_4956,230.02573
Test_4957,374.1469
Test_4958,188.87585
Test_4959,364.89825
Test_4960,365.52115
Test_4961,1119.8068
Test_4962,254.3658
Test_4963,420.3422
Test_4964,250.17653
Test_4965,538.48596
Test_4966,249.11348
Test_4967,271.344
Test_4968,432.33664
Test_4969,97.63698
Test_4970,1137.4827
Test_4971,190.9246
Test_4972,135.28769
Test_4973,191.22917
Test_4974,198.42503
Test_4975,231.0947
Test_4976,426.9658
Test_4977,107.56332
Test_4978,102.325905
Test_4979,123.67757
Test_4980,171.47832
Test_4981,934.6473
Test_4982,144.01186
Test_4983,255.66962
Test_4984,162.97478
Test_4985,80.27317
Test_4986,321.34216
Test_4987,197.17293
Test_4988,249.9107
Test_4989,301.7427
Test_4990,377.6739
Test_4991,119.47692
Test_4992,895.41534
Test_4993,299.66476
Test_4994,370.45627
Test_4995,137.54237
Test_4996,214.6414
Test_4997,394.09125
Test_4998,678.04974
Test_4999,249.37015
Test_5000,243.55507
Test_5001,724.56067
Test_5002,115.28316
Test_5003,351.4303
Test_5004,105.42477
Test_5005,250.90843
Test_5006,424.94983
Test_5007,360.01215
Test_5008,465.07358
Test_5009,156.76054
Test_5010,319.82187
Test_5011,265.4731
Test_5012,235.4224
Test_5013,172.12706
Test_5014,110.65971
Test_5015,385.5157
Test_5016,406.76996
Test_5017,616.90753
Test_5018,1041.6886
Test_5019,959.8993
Test_5020,372.21387
Test_5021,209.80832
Test_5022,177.73468
Test_5023,238.41937
Test_5024,186.43774
Test_5025,350.74368
Test_5026,165.08354
Test_5027,239.48946
Test_5028,206.41492
Test_5029,169.58699
Test_5030,120.6014
Test_5031,119.63895
Test_5032,345.65604
Test_5033,169.33713
Test_5034,118.28705
Test_5035,371.33923
Test_5036,203.37288
Test_5037,1046.9148
Test_5038,387.8433
Test_5039,171.80275
Test_5040,162.58206
Test_5041,624.2364
Test_5042,776.18176
Test_5043,490.8444
Test_5044,111.94904
Test_5045,716.68884
Test_5046,263.28265
Test_5047,502.394
Test_5048,285.89075
Test_5049,179.81575
Test_5050,332.72116
Test_5051,245.2601
Test_5052,231.45366
Test_5053,79.447685
Test_5054,189.5892
Test_5055,427.39465
Test_5056,376.98532
Test_5057,113.3166
Test_5058,297.98737
Test_5059,308.71036
Test_5060,1014.0924
Test_5061,319.7774
Test_5062,137.01855
Test_5063,351.04395
Test_5064,245.87306
Test_5065,236.96631
Test_5066,172.28575
Test_5067,577.99457
Test_5068,296.82626
Test_5069,424.33136
Test_5070,190.97803
Test_5071,422.6955
Test_5072,187.5163
Test_5073,257.18774
Test_5074,169.69835
Test_5075,179.46388
Test_5076,836.742
Test_5077,96.04121
Test_5078,142.19498
Test_5079,360.26285
Test_5080,145.25417
Test_5081,84.50315
Test_5082,250.09146
Test_5083,148.24724
Test_5084,265.16022
Test_5085,245.14087
